Group,Order,PeriodMechanicalDeg,AmplitudeMeanDeg,AmplitudeSDDeg,EnergyRatioMean,PhaseCircularMeanDeg,PhaseCoherence
ALL,59,6.101694915254237,0.004337522319766576,0.0025821914255229747,2.359962952217388e-05,86.66860774435311,0.5612084392467432
ALL,60,6.0,0.005607246235818185,0.003510079701689892,4.076724175882656e-05,80.08032759052612,0.6034308085435649
ALL,61,5.901639344262295,0.005331891675256736,0.0017842220531639182,2.878713481499145e-05,119.53729706337845,0.7971207428981424
ALL,62,5.806451612903226,0.003242851654404637,0.001940129033390942,1.3306749179013571e-05,136.95947960243078,0.4411629745165209
ALL,63,5.714285714285714,0.03409839079975221,0.01943987403590881,0.0013216684413364414,-78.27739394806314,0.5510236350907252
ALL,64,5.625,0.004185664217640084,0.0014813113617786022,1.7844455440635164e-05,172.94778199480578,0.72147782239107
ALL,65,5.538461538461538,0.002742084637189686,0.0014416367534365259,8.868468239257508e-06,162.94376279132499,0.21541591849324768
ALL,66,5.454545454545454,0.005636426522043298,0.0040091542761028194,4.443259623957128e-05,28.585681379942464,0.48358356054521834
ALL,67,5.373134328358209,0.0030339738643689303,0.0016195413059737944,1.055978884949857e-05,-125.43445232762593,0.04912967455891387
ALL,68,5.294117647058823,0.0035257935566471174,0.0016830761783006055,1.4106913673033333e-05,116.82561270843387,0.5577214354051906
ALL,69,5.217391304347826,0.0025526191547889077,0.0012904844605753445,7.4856663862291165e-06,69.20190588622836,0.4765751591839972
ALL,70,5.142857142857143,0.004249183099659093,0.0017381886620723066,1.9288334814143277e-05,64.33445742573257,0.38445277337060657
ALL,71,5.070422535211268,0.004505746899744245,0.0024816035105235897,2.4373928706466956e-05,126.00619460163249,0.6362995050420467
ALL,72,5.0,0.17525324686197302,0.017576367345730443,0.028053503597055593,-74.75323791666584,0.9949833685604407
ALL,73,4.931506849315069,0.0037970790328283903,0.0024227892690006545,1.8740726530068634e-05,114.78067281734889,0.7147629384541285
ALL,74,4.864864864864865,0.004041983425946596,0.001795205437875098,1.785771690184406e-05,98.73636282715493,0.6063454417308156
ALL,75,4.8,0.004037039923543763,0.0019808105167682037,1.8372355349950806e-05,132.43458712098143,0.7814074681122039
ALL,76,4.7368421052631575,0.0039733154189951,0.0017566614144305342,1.716250721771952e-05,145.93903676048095,0.6289200859242261
ALL,77,4.675324675324675,0.0038631048584913587,0.0017017157865534937,1.6436641913188707e-05,142.291376197189,0.6701827282340505
ALL,78,4.615384615384615,0.004197293356906064,0.0025267901958105025,2.2255681497687472e-05,106.61653494110226,0.346542786198129
